Date,Region,Country,Elevation (m),Wind (Beaufort),Temperature (°C),Precipitation (mm),Snow Depth (cm)
2025-06-02,Verbier,Switzerland,1500,4,14.5,0,0
2025-06-02,Davos,Switzerland,1560,6,18.3,19.1,12
2025-06-02,Interlaken,Switzerland,568,4,16.5,5,0
2025-06-01,Garmisch-Partenkirchen,Germany,750,3,16.7,0,0
2025-06-01,Oberstdorf,Germany,813,5,10.3,3.6,0
2025-06-01,Berchtesgaden,Germany,518,4,13.8,0,0
2025-06-01,Feldberg,Germany,1493,6,8.8,0,0
2025-06-01,Innsbruck,Austria,574,3,27.1,0,0
2025-06-01,St. Anton am Arlberg,Austria,1304,7,17.4,0,0
2025-06-01,Kitzbühel,Austria,762,5,16.1,18.4,0
2025-06-01,Salzburg,Austria,424,6,29.1,0,0
2025-06-01,Bad Gastein,Austria,1002,6,15.8,0,0
2025-06-01,Zermatt,Switzerland,1620,7,15.7,0,14
2025-06-01,St. Moritz,Switzerland,1856,5,7.6,0,13
2025-06-01,Verbier,Switzerland,1500,6,22.9,5,0
2025-06-01,Davos,Switzerland,1560,6,15.2,23.1,5
2025-06-01,Interlaken,Switzerland,568,5,18.5,0,0
2025-05-31,Garmisch-Partenkirchen,Germany,750,6,14.7,0,0
2025-05-31,Oberstdorf,Germany,813,6,10.5,0,0
2025-05-31,Berchtesgaden,Germany,518,6,9.4,0,0
2025-05-31,Feldberg,Germany,1493,7,9.8,0,0
2025-05-31,Innsbruck,Austria,574,3,14,0,0
2025-05-31,St. Anton am Arlberg,Austria,1304,5,15.6,0,0
2025-05-31,Kitzbühel,Austria,762,6,27.5,12.7,0
2025-05-31,Salzburg,Austria,424,4,13.8,0,0
2025-05-31,Bad Gastein,Austria,1002,7,22,7.4,0
2025-05-31,Zermatt,Switzerland,1620,7,23.7,0,19
2025-05-31,St. Moritz,Switzerland,1856,5,10.6,0,11
2025-05-31,Verbier,Switzerland,1500,7,8.7,0,0
2025-05-31,Davos,Switzerland,1560,7,11.5,0,17
2025-05-31,Interlaken,Switzerland,568,6,15,0,0
2025-05-30,Garmisch-Partenkirchen,Germany,750,6,27.6,0,0
2025-05-30,Oberstdorf,Germany,813,4,22.2,0,0
2025-05-30,Berchtesgaden,Germany,518,5,8.1,0,0
2025-05-30,Feldberg,Germany,1493,7,15.6,0,0
2025-05-30,Innsbruck,Austria,574,6,24,0,0
2025-05-30,St. Anton am Arlberg,Austria,1304,5,19.9,22,0
2025-05-30,Kitzbühel,Austria,762,3,24.2,0,0
2025-05-30,Salzburg,Austria,424,5,28.8,4.4,0
2025-05-30,Bad Gastein,Austria,1002,4,13.1,0,0
2025-05-30,Zermatt,Switzerland,1620,8,19.6,20.1,14
2025-05-30,St. Moritz,Switzerland,1856,6,8.9,0,6
2025-05-30,Verbier,Switzerland,1500,7,11.6,0,0
2025-05-30,Davos,Switzerland,1560,5,13.4,0,16
2025-05-30,Interlaken,Switzerland,568,6,13.8,0,0
2025-05-29,Garmisch-Partenkirchen,Germany,750,6,23.2,2.7,0
2025-05-29,Oberstdorf,Germany,813,3,15.5,3.2,0
2025-05-29,Berchtesgaden,Germany,518,5,13,0,0
2025-05-29,Feldberg,Germany,1493,4,11,0,0
2025-05-29,Innsbruck,Austria,574,4,23.2,0,0
2025-05-29,St. Anton am Arlberg,Austria,1304,4,12.7,0,0
2025-05-29,Kitzbühel,Austria,762,6,21.8,0,0
2025-05-29,Salzburg,Austria,424,4,9.6,0,0
2025-05-29,Bad Gastein,Austria,1002,6,17.6,0,0
2025-05-29,Zermatt,Switzerland,1620,6,10.6,5.8,4
2025-05-29,St. Moritz,Switzerland,1856,8,11.6,7.5,15
2025-05-29,Verbier,Switzerland,1500,4,11,5.9,0
2025-05-29,Davos,Switzerland,1560,4,11.5,0,4
2025-05-29,Interlaken,Switzerland,568,4,20.5,0,0
2025-05-28,Garmisch-Partenkirchen,Germany,750,3,25.1,0,0
2025-05-28,Oberstdorf,Germany,813,5,20.3,0,0
2025-05-28,Berchtesgaden,Germany,518,5,17.9,0,0
2025-05-28,Feldberg,Germany,1493,4,13,7.2,0
2025-05-28,Innsbruck,Austria,574,6,16.4,0,0
2025-05-28,St. Anton am Arlberg,Austria,1304,4,16.2,15.3,0
2025-05-28,Kitzbühel,Austria,762,6,20.5,0,0
2025-05-28,Salzburg,Austria,424,4,16.7,0,0
2025-05-28,Bad Gastein,Austria,1002,5,17.1,0,0
2025-05-28,Zermatt,Switzerland,1620,4,9.2,0,19
2025-05-28,St. Moritz,Switzerland,1856,6,8.6,0,6
2025-05-28,Verbier,Switzerland,1500,7,5.6,10.6,0
2025-05-28,Davos,Switzerland,1560,5,20.4,0,2
2025-05-28,Interlaken,Switzerland,568,6,25.6,0,0
2025-05-27,Garmisch-Partenkirchen,Germany,750,3,21.6,0,0
2025-05-27,Oberstdorf,Germany,813,4,23.8,0,0
2025-05-27,Berchtesgaden,Germany,518,3,20.1,0,0
2025-05-27,Feldberg,Germany,1493,6,18.6,24.1,0
2025-05-27,Innsbruck,Austria,574,3,21.3,0,0
2025-05-27,St. Anton am Arlberg,Austria,1304,7,12.5,0,0
2025-05-27,Kitzbühel,Austria,762,5,25.6,0,0
2025-05-27,Salzburg,Austria,424,5,22.8,0,0
2025-05-27,Bad Gastein,Austria,1002,6,16,0,0
2025-05-27,Zermatt,Switzerland,1620,7,18.2,8.4,7
2025-05-27,St. Moritz,Switzerland,1856,4,19,13.7,8
2025-05-27,Verbier,Switzerland,1500,5,18.1,0,0
2025-05-27,Davos,Switzerland,1560,4,1,8.5,10
2025-05-27,Interlaken,Switzerland,568,3,18.9,0,0
2025-05-26,Garmisch-Partenkirchen,Germany,750,6,17,12.1,0
2025-05-26,Oberstdorf,Germany,813,6,24,0,0
2025-05-26,Berchtesgaden,Germany,518,5,15.2,0,0
2025-05-26,Feldberg,Germany,1493,5,3.7,10.9,0
2025-05-26,Innsbruck,Austria,574,3,17.6,0,0
2025-05-26,St. Anton am Arlberg,Austria,1304,7,20.6,13.9,0
2025-05-26,Kitzbühel,Austria,762,4,24.1,9.7,0
2025-05-26,Salzburg,Austria,424,3,20.8,0,0
2025-05-26,Bad Gastein,Austria,1002,4,12.3,4.2,0
2025-05-26,Zermatt,Switzerland,1620,7,12.9,0,20
2025-05-26,St. Moritz,Switzerland,1856,5,14,0,22
2025-05-26,Verbier,Switzerland,1500,5,10.1,0,0
2025-05-26,Davos,Switzerland,1560,7,9.2,7,19
2025-05-26,Interlaken,Switzerland,568,6,15.2,7.6,0
2025-05-25,Garmisch-Partenkirchen,Germany,750,3,28.4,0,0
2025-05-25,Oberstdorf,Germany,813,3,21,10,0
2025-05-25,Berchtesgaden,Germany,518,5,13.4,0,0
2025-05-25,Feldberg,Germany,1493,4,14.3,24.7,0
2025-05-25,Innsbruck,Austria,574,4,23.5,23.3,0
2025-05-25,St. Anton am Arlberg,Austria,1304,6,16.7,0,0
2025-05-25,Kitzbühel,Austria,762,6,24.3,0,0
2025-05-25,Salzburg,Austria,424,3,17,0,0
2025-05-25,Bad Gastein,Austria,1002,4,23.2,0,0
2025-05-25,Zermatt,Switzerland,1620,4,16.3,10,11
2025-05-25,St. Moritz,Switzerland,1856,4,10.3,0,14
2025-05-25,Verbier,Switzerland,1500,7,9.6,0,0
2025-05-25,Davos,Switzerland,1560,4,15.8,0,12
2025-05-25,Interlaken,Switzerland,568,6,23.1,0,0
2025-05-24,Garmisch-Partenkirchen,Germany,750,4,22.7,0,0
2025-05-24,Oberstdorf,Germany,813,3,25.1,0,0
2025-05-24,Berchtesgaden,Germany,518,3,29.6,0,0
2025-05-24,Feldberg,Germany,1493,7,12.6,0,0
2025-05-24,Innsbruck,Austria,574,7,23.8,24.7,0
2025-05-24,St. Anton am Arlberg,Austria,1304,5,19.3,0,0
2025-05-24,Kitzbühel,Austria,762,5,19.3,0,0
2025-05-24,Salzburg,Austria,424,3,25.3,0,0
2025-05-24,Bad Gastein,Austria,1002,7,23.8,0,0
2025-05-24,Zermatt,Switzerland,1620,4,15.7,5.1,12
2025-05-24,St. Moritz,Switzerland,1856,6,7.9,0,15
2025-05-24,Verbier,Switzerland,1500,7,11,0,0
2025-05-24,Davos,Switzerland,1560,5,7.7,0,15
2025-05-24,Interlaken,Switzerland,568,5,14.2,0,0
2025-05-23,Garmisch-Partenkirchen,Germany,750,6,19.5,0,0
2025-05-23,Oberstdorf,Germany,813,5,20.7,0,0
2025-05-23,Berchtesgaden,Germany,518,4,17.3,0,0
2025-05-23,Feldberg,Germany,1493,6,13,11.7,0
2025-05-23,Innsbruck,Austria,574,3,16.1,0,0
2025-05-23,St. Anton am Arlberg,Austria,1304,7,13.3,0,0
2025-05-23,Kitzbühel,Austria,762,5,11.9,0,0
2025-05-23,Salzburg,Austria,424,5,16.7,0,0
2025-05-23,Bad Gastein,Austria,1002,5,8.3,0,0
2025-05-23,Zermatt,Switzerland,1620,6,15.5,0,9
2025-05-23,St. Moritz,Switzerland,1856,7,14.6,0,14
2025-05-23,Verbier,Switzerland,1500,7,7.1,0,0
2025-05-23,Davos,Switzerland,1560,7,23.7,22.2,18
2025-05-23,Interlaken,Switzerland,568,6,23.6,0,0
2025-05-22,Garmisch-Partenkirchen,Germany,750,6,12.7,0,0
2025-05-22,Oberstdorf,Germany,813,6,25.3,22.6,0
2025-05-22,Berchtesgaden,Germany,518,4,16.2,0,0
2025-05-22,Feldberg,Germany,1493,6,10.2,0,0
2025-05-22,Innsbruck,Austria,574,6,21.8,0,0
2025-05-22,St. Anton am Arlberg,Austria,1304,6,9.8,4.1,0
2025-05-22,Kitzbühel,Austria,762,4,18.9,18.1,0
2025-05-22,Salzburg,Austria,424,3,18.6,0,0
2025-05-22,Bad Gastein,Austria,1002,4,6.8,0,0
2025-05-22,Zermatt,Switzerland,1620,6,15.2,18.9,1
2025-05-22,St. Moritz,Switzerland,1856,7,7.3,0,10
2025-05-22,Verbier,Switzerland,1500,7,13,5.4,0
2025-05-22,Davos,Switzerland,1560,6,5.7,0,16
2025-05-22,Interlaken,Switzerland,568,6,27.5,0,0
2025-05-21,Garmisch-Partenkirchen,Germany,750,6,25.6,0,0
2025-05-21,Oberstdorf,Germany,813,7,13.5,0,0
2025-05-21,Berchtesgaden,Germany,518,5,25.3,0,0
2025-05-21,Feldberg,Germany,1493,4,14.5,0,0
2025-05-21,Innsbruck,Austria,574,6,19.3,11.5,0
2025-05-21,St. Anton am Arlberg,Austria,1304,3,17.5,0,0
2025-05-21,Kitzbühel,Austria,762,6,10,0,0
2025-05-21,Salzburg,Austria,424,6,15.6,0,0
2025-05-21,Bad Gastein,Austria,1002,5,6.8,0,0
2025-05-21,Zermatt,Switzerland,1620,5,13,0,5
2025-05-21,St. Moritz,Switzerland,1856,5,14.3,12.9,4
2025-05-21,Verbier,Switzerland,1500,4,19.4,0,0
2025-05-21,Davos,Switzerland,1560,6,13.3,23.3,2
2025-05-21,Interlaken,Switzerland,568,6,22.8,0,0
2025-05-20,Garmisch-Partenkirchen,Germany,750,7,11.1,0.6,0
2025-05-20,Oberstdorf,Germany,813,6,12,6.5,0
2025-05-20,Berchtesgaden,Germany,518,3,11.7,0,0
2025-05-20,Feldberg,Germany,1493,4,10.2,1.1,0
2025-05-20,Innsbruck,Austria,574,4,10.8,0,0
2025-05-20,St. Anton am Arlberg,Austria,1304,4,16.3,0,0
2025-05-20,Kitzbühel,Austria,762,3,17.5,0,0
2025-05-20,Salzburg,Austria,424,6,17.3,0,0
2025-05-20,Bad Gastein,Austria,1002,4,13.4,0,0
2025-05-20,Zermatt,Switzerland,1620,5,11.3,18.9,14
2025-05-20,St. Moritz,Switzerland,1856,7,17,5.5,8
2025-05-20,Verbier,Switzerland,1500,7,25.4,0,0
2025-05-20,Davos,Switzerland,1560,4,10.4,13.8,16
2025-05-20,Interlaken,Switzerland,568,4,12.2,0,0
2025-05-19,Garmisch-Partenkirchen,Germany,750,6,12.3,0,0
2025-05-19,Oberstdorf,Germany,813,4,18.2,0,0
2025-05-19,Berchtesgaden,Germany,518,3,22.1,0,0
2025-05-19,Feldberg,Germany,1493,6,17.2,0,0
2025-05-19,Innsbruck,Austria,574,5,29.8,0,0
2025-05-19,St. Anton am Arlberg,Austria,1304,4,8.4,0,0
2025-05-19,Kitzbühel,Austria,762,6,13.3,0,0
2025-05-19,Salzburg,Austria,424,6,28.5,3.7,0
2025-05-19,Bad Gastein,Austria,1002,5,11,0,0
2025-05-19,Zermatt,Switzerland,1620,6,12.5,0,12
2025-05-19,St. Moritz,Switzerland,1856,6,14.5,10.5,11
2025-05-19,Verbier,Switzerland,1500,4,4.8,0,0
2025-05-19,Davos,Switzerland,1560,7,20.2,0,12
2025-05-19,Interlaken,Switzerland,568,5,17.3,0,0
2025-05-18,Garmisch-Partenkirchen,Germany,750,4,18.8,19.4,0
2025-05-18,Oberstdorf,Germany,813,3,20.1,21.9,0
2025-05-18,Berchtesgaden,Germany,518,3,25,0,0
2025-05-18,Feldberg,Germany,1493,6,9.2,0,0
2025-05-18,Innsbruck,Austria,574,6,20.6,0,0
2025-05-18,St. Anton am Arlberg,Austria,1304,5,11.1,0,0
2025-05-18,Kitzbühel,Austria,762,6,21.2,8.1,0
2025-05-18,Salzburg,Austria,424,6,21.6,9.7,0
2025-05-18,Bad Gastein,Austria,1002,5,12.7,0,0
2025-05-18,Zermatt,Switzerland,1620,5,10.7,15.1,15
2025-05-18,St. Moritz,Switzerland,1856,6,11.7,0,12
2025-05-18,Verbier,Switzerland,1500,5,13.3,0,0
2025-05-18,Davos,Switzerland,1560,7,3.9,1.9,15
2025-05-18,Interlaken,Switzerland,568,6,22.1,0,0
2025-05-17,Garmisch-Partenkirchen,Germany,750,5,29.7,0,0
2025-05-17,Oberstdorf,Germany,813,5,22,0,0
2025-05-17,Berchtesgaden,Germany,518,3,13.3,0,0
2025-05-17,Feldberg,Germany,1493,6,22.2,0,0
2025-05-17,Innsbruck,Austria,574,3,14.2,0,0
2025-05-17,St. Anton am Arlberg,Austria,1304,6,11,0,0
2025-05-17,Kitzbühel,Austria,762,6,7.5,7.4,0
2025-05-17,Salzburg,Austria,424,6,14.8,0,0
2025-05-17,Bad Gastein,Austria,1002,7,8,22.1,0
2025-05-17,Zermatt,Switzerland,1620,6,17.6,0,10
2025-05-17,St. Moritz,Switzerland,1856,5,14.6,0,7
2025-05-17,Verbier,Switzerland,1500,6,13.7,0,0
2025-05-17,Davos,Switzerland,1560,7,18.1,0,9
2025-05-17,Interlaken,Switzerland,568,6,15.8,0,0
2025-05-16,Garmisch-Partenkirchen,Germany,750,5,23.8,0,0
2025-05-16,Oberstdorf,Germany,813,3,12.5,0,0
2025-05-16,Berchtesgaden,Germany,518,4,25.1,12.1,0
2025-05-16,Feldberg,Germany,1493,6,7.6,0,0
2025-05-16,Innsbruck,Austria,574,5,24.3,0,0
2025-05-16,St. Anton am Arlberg,Austria,1304,5,6.6,0,0
2025-05-16,Kitzbühel,Austria,762,3,27.1,0,0
2025-05-16,Salzburg,Austria,424,5,26.1,2.2,0
2025-05-16,Bad Gastein,Austria,1002,7,19.1,0,0
2025-05-16,Zermatt,Switzerland,1620,6,8.3,21.3,17
2025-05-16,St. Moritz,Switzerland,1856,5,14.7,21.1,12
2025-05-16,Verbier,Switzerland,1500,7,12.1,14.4,0
2025-05-16,Davos,Switzerland,1560,4,16.1,0,12
2025-05-16,Interlaken,Switzerland,568,6,24.1,0,0
2025-05-15,Garmisch-Partenkirchen,Germany,750,7,14.3,23.1,0
2025-05-15,Oberstdorf,Germany,813,4,23.2,0,0
2025-05-15,Berchtesgaden,Germany,518,3,12.2,0,0
2025-05-15,Feldberg,Germany,1493,5,15.6,0,0
2025-05-15,Innsbruck,Austria,574,3,24.2,0,0
2025-05-15,St. Anton am Arlberg,Austria,1304,4,11,0,0
2025-05-15,Kitzbühel,Austria,762,5,17.8,14.5,0
2025-05-15,Salzburg,Austria,424,5,22.7,0,0
2025-05-15,Bad Gastein,Austria,1002,5,8.9,1.2,0
2025-05-15,Zermatt,Switzerland,1620,4,7.2,0,6
2025-05-15,St. Moritz,Switzerland,1856,8,5.8,21.2,20
2025-05-15,Verbier,Switzerland,1500,5,12.4,0.7,0
2025-05-15,Davos,Switzerland,1560,7,17.3,0,13
2025-05-15,Interlaken,Switzerland,568,5,16.4,12.6,0
2025-05-14,Garmisch-Partenkirchen,Germany,750,3,13.3,0,0
2025-05-14,Oberstdorf,Germany,813,6,15.3,0,0
2025-05-14,Berchtesgaden,Germany,518,5,13.9,0,0
2025-05-14,Feldberg,Germany,1493,7,7.7,24.4,0
2025-05-14,Innsbruck,Austria,574,4,24.4,0,0
2025-05-14,St. Anton am Arlberg,Austria,1304,4,23.9,12.1,0
2025-05-14,Kitzbühel,Austria,762,6,24,0,0
2025-05-14,Salzburg,Austria,424,4,20.9,0,0
2025-05-14,Bad Gastein,Austria,1002,5,13.8,0,0
2025-05-14,Zermatt,Switzerland,1620,6,16.2,0,5
2025-05-14,St. Moritz,Switzerland,1856,5,18.3,24.3,6
2025-05-14,Verbier,Switzerland,1500,4,12.2,0,0
2025-05-14,Davos,Switzerland,1560,5,5.5,16.5,18
2025-05-14,Interlaken,Switzerland,568,3,23.8,0,0
2025-05-13,Garmisch-Partenkirchen,Germany,750,6,10.2,0,0
2025-05-13,Oberstdorf,Germany,813,6,28.4,4.2,0
2025-05-13,Berchtesgaden,Germany,518,3,11.1,0,0
2025-05-13,Feldberg,Germany,1493,4,11.3,0,0
2025-05-13,Innsbruck,Austria,574,6,11,0,0
2025-05-13,St. Anton am Arlberg,Austria,1304,7,24.2,21,0
2025-05-13,Kitzbühel,Austria,762,6,27,0,0
2025-05-13,Salzburg,Austria,424,3,14.6,20.8,0
2025-05-13,Bad Gastein,Austria,1002,6,7.4,20.2,0
2025-05-13,Zermatt,Switzerland,1620,4,9,0,11
2025-05-13,St. Moritz,Switzerland,1856,6,5.6,7.4,16
2025-05-13,Verbier,Switzerland,1500,7,17.8,6.2,0
2025-05-13,Davos,Switzerland,1560,4,16.6,7.4,7
2025-05-13,Interlaken,Switzerland,568,5,26.1,22.9,0
2025-05-12,Garmisch-Partenkirchen,Germany,750,4,19.8,0,0
2025-05-12,Oberstdorf,Germany,813,3,17,0,0
2025-05-12,Berchtesgaden,Germany,518,4,13.1,15.4,0
2025-05-12,Feldberg,Germany,1493,4,5.6,0,0
2025-05-12,Innsbruck,Austria,574,3,18.3,0,0
2025-05-12,St. Anton am Arlberg,Austria,1304,7,12.3,11.7,0
2025-05-12,Kitzbühel,Austria,762,4,17.1,0,0
2025-05-12,Salzburg,Austria,424,6,19.4,0,0
2025-05-12,Bad Gastein,Austria,1002,3,27,15.8,0
2025-05-12,Zermatt,Switzerland,1620,7,11.5,0,18
2025-05-12,St. Moritz,Switzerland,1856,4,14.3,0,5
2025-05-12,Verbier,Switzerland,1500,4,13,13.9,0
2025-05-12,Davos,Switzerland,1560,5,7.7,0,19
2025-05-12,Interlaken,Switzerland,568,4,9,0,0
2025-05-11,Garmisch-Partenkirchen,Germany,750,3,26.8,18.7,0
2025-05-11,Oberstdorf,Germany,813,6,22,0,0
2025-05-11,Berchtesgaden,Germany,518,3,30.9,0,0
2025-05-11,Feldberg,Germany,1493,5,17.4,1.9,0
2025-05-11,Innsbruck,Austria,574,3,14.9,0,0
2025-05-11,St. Anton am Arlberg,Austria,1304,4,22.7,2.9,0
2025-05-11,Kitzbühel,Austria,762,5,11.6,24.6,0
2025-05-11,Salzburg,Austria,424,5,25,0.8,0
2025-05-11,Bad Gastein,Austria,1002,7,16.6,0,0
2025-05-11,Zermatt,Switzerland,1620,7,10.4,0,19
2025-05-11,St. Moritz,Switzerland,1856,5,21.8,0,5
2025-05-11,Verbier,Switzerland,1500,5,12.8,0,0
2025-05-11,Davos,Switzerland,1560,7,22.3,0,1
2025-05-11,Interlaken,Switzerland,568,5,9.5,15.6,0
2025-05-10,Garmisch-Partenkirchen,Germany,750,6,25.8,0,0
2025-05-10,Oberstdorf,Germany,813,5,13.1,0,0
2025-05-10,Berchtesgaden,Germany,518,3,17.9,0,0
2025-05-10,Feldberg,Germany,1493,4,6.1,0,0
2025-05-10,Innsbruck,Austria,574,6,23.4,0,0
2025-05-10,St. Anton am Arlberg,Austria,1304,5,12.7,0.6,0
2025-05-10,Kitzbühel,Austria,762,5,14.9,0,0
2025-05-10,Salzburg,Austria,424,6,25.7,0,0
2025-05-10,Bad Gastein,Austria,1002,4,13.5,0,0
2025-05-10,Zermatt,Switzerland,1620,5,10.9,15.8,16
2025-05-10,St. Moritz,Switzerland,1856,7,7.6,3.4,7
2025-05-10,Verbier,Switzerland,1500,6,15.3,18.5,0
2025-05-10,Davos,Switzerland,1560,7,6.9,17.3,4
2025-05-10,Interlaken,Switzerland,568,3,30.5,0,0
2025-05-09,Garmisch-Partenkirchen,Germany,750,5,17.7,6.6,0
2025-05-09,Oberstdorf,Germany,813,6,17,0,0
2025-05-09,Berchtesgaden,Germany,518,6,20.2,0.2,0
2025-05-09,Feldberg,Germany,1493,6,11.8,0,0
2025-05-09,Innsbruck,Austria,574,3,13.7,0,0
2025-05-09,St. Anton am Arlberg,Austria,1304,7,25.7,0,0
2025-05-09,Kitzbühel,Austria,762,6,20.2,0,0
2025-05-09,Salzburg,Austria,424,4,10.1,0,0
2025-05-09,Bad Gastein,Austria,1002,5,11.6,0,0
2025-05-09,Zermatt,Switzerland,1620,7,1.6,0,10
2025-05-09,St. Moritz,Switzerland,1856,4,14.1,3.9,15
2025-05-09,Verbier,Switzerland,1500,6,5.7,0,0
2025-05-09,Davos,Switzerland,1560,4,22.5,0,16
2025-05-09,Interlaken,Switzerland,568,4,23.1,0,0
2025-05-08,Garmisch-Partenkirchen,Germany,750,3,11.4,7.6,0
2025-05-08,Oberstdorf,Germany,813,4,16.7,0,0
2025-05-08,Berchtesgaden,Germany,518,5,13.9,0,0
2025-05-08,Feldberg,Germany,1493,5,21.2,0,0
2025-05-08,Innsbruck,Austria,574,5,21.1,0,0
2025-05-08,St. Anton am Arlberg,Austria,1304,5,20.4,0,0
2025-05-08,Kitzbühel,Austria,762,5,24.9,0,0
2025-05-08,Salzburg,Austria,424,3,27.3,10.7,0
2025-05-08,Bad Gastein,Austria,1002,7,24.6,0,0
2025-05-08,Zermatt,Switzerland,1620,7,4.3,0,17
2025-05-08,St. Moritz,Switzerland,1856,5,11.7,11.5,24
2025-05-08,Verbier,Switzerland,1500,4,8.8,0,0
2025-05-08,Davos,Switzerland,1560,7,14,0,4
2025-05-08,Interlaken,Switzerland,568,3,15.3,0,0
2025-05-07,Garmisch-Partenkirchen,Germany,750,3,16.5,5.3,0
2025-05-07,Oberstdorf,Germany,813,5,11.5,0,0
2025-05-07,Berchtesgaden,Germany,518,4,23.4,15.8,0
2025-05-07,Feldberg,Germany,1493,7,13.3,0,0
2025-05-07,Innsbruck,Austria,574,4,17.6,0,0
2025-05-07,St. Anton am Arlberg,Austria,1304,6,15.9,6,0
2025-05-07,Kitzbühel,Austria,762,7,24.4,0,0
2025-05-07,Salzburg,Austria,424,4,9.9,18.1,0
2025-05-07,Bad Gastein,Austria,1002,7,17.7,0,0
2025-05-07,Zermatt,Switzerland,1620,7,10.1,18.8,12
2025-05-07,St. Moritz,Switzerland,1856,8,17.9,19.5,12
2025-05-07,Verbier,Switzerland,1500,7,13.8,18.5,0
2025-05-07,Davos,Switzerland,1560,7,13.9,0,2
2025-05-07,Interlaken,Switzerland,568,4,10.8,1.4,0
2025-05-06,Garmisch-Partenkirchen,Germany,750,4,27.4,0,0
2025-05-06,Oberstdorf,Germany,813,5,13.2,0,0
2025-05-06,Berchtesgaden,Germany,518,4,22,0,0
2025-05-06,Feldberg,Germany,1493,4,14.1,0,0
2025-05-06,Innsbruck,Austria,574,3,26.1,0,0
2025-05-06,St. Anton am Arlberg,Austria,1304,5,9.9,0.2,0
2025-05-06,Kitzbühel,Austria,762,3,22.4,16.4,0
2025-05-06,Salzburg,Austria,424,5,20.4,0,0
2025-05-06,Bad Gastein,Austria,1002,6,17.9,0,0
2025-05-06,Zermatt,Switzerland,1620,6,6.5,9.4,4
2025-05-06,St. Moritz,Switzerland,1856,5,9,1.9,10
2025-05-06,Verbier,Switzerland,1500,6,13.5,0,0
2025-05-06,Davos,Switzerland,1560,7,19,0,15
2025-05-06,Interlaken,Switzerland,568,3,18.4,0,0
2025-05-05,Garmisch-Partenkirchen,Germany,750,5,20.8,0,0
2025-05-05,Oberstdorf,Germany,813,4,13.5,12,0
2025-05-05,Berchtesgaden,Germany,518,6,23.5,1.8,0
2025-05-05,Feldberg,Germany,1493,4,10.9,0,0
2025-05-05,Innsbruck,Austria,574,4,23,0,0
2025-05-05,St. Anton am Arlberg,Austria,1304,4,18.1,17.5,0
2025-05-05,Kitzbühel,Austria,762,5,26.9,0,0
2025-05-05,Salzburg,Austria,424,6,11.8,0,0
2025-05-05,Bad Gastein,Austria,1002,5,7.5,0,0
2025-05-05,Zermatt,Switzerland,1620,6,14.2,9.9,15
2025-05-05,St. Moritz,Switzerland,1856,7,12.9,8.4,13
2025-05-05,Verbier,Switzerland,1500,5,16.6,15.4,0
2025-05-05,Davos,Switzerland,1560,5,11.7,7.7,7
2025-05-05,Interlaken,Switzerland,568,6,22.1,0,0
2025-05-04,Garmisch-Partenkirchen,Germany,750,6,17.8,0.5,0
2025-05-04,Oberstdorf,Germany,813,4,15.3,14.9,0
2025-05-04,Berchtesgaden,Germany,518,5,18.8,0,0
2025-05-04,Feldberg,Germany,1493,5,12.8,0,0
2025-05-04,Innsbruck,Austria,574,6,14.7,0,0
2025-05-04,St. Anton am Arlberg,Austria,1304,4,21,20.2,0
2025-05-04,Kitzbühel,Austria,762,4,17.7,7.4,0
2025-05-04,Salzburg,Austria,424,2,21.5,0,0
2025-05-04,Bad Gastein,Austria,1002,6,15.8,0,0
2025-05-04,Zermatt,Switzerland,1620,6,17.3,0,10
2025-05-04,St. Moritz,Switzerland,1856,5,20.4,0,7
2025-05-04,Verbier,Switzerland,1500,6,5.8,9.4,0
2025-05-04,Davos,Switzerland,1560,4,15.8,13.6,14
2025-05-04,Interlaken,Switzerland,568,6,15.5,0,0
2025-05-03,Garmisch-Partenkirchen,Germany,750,7,15,0,0
2025-05-03,Oberstdorf,Germany,813,5,22.8,0,0
2025-05-03,Berchtesgaden,Germany,518,5,15.8,0,0
2025-05-03,Feldberg,Germany,1493,6,7.2,0,0
2025-05-03,Innsbruck,Austria,574,3,24.1,17.6,0
2025-05-03,St. Anton am Arlberg,Austria,1304,5,15.2,0,0
2025-05-03,Kitzbühel,Austria,762,4,16,0,0
2025-05-03,Salzburg,Austria,424,3,22.5,20.2,0
2025-05-03,Bad Gastein,Austria,1002,6,19.1,18.7,0
2025-05-03,Zermatt,Switzerland,1620,5,14.4,0,10
2025-05-03,St. Moritz,Switzerland,1856,5,20.3,0,8
2025-05-03,Verbier,Switzerland,1500,5,10.7,0,0
2025-05-03,Davos,Switzerland,1560,5,3.3,5.5,19
2025-05-03,Interlaken,Switzerland,568,4,18.5,0,0
2025-05-02,Garmisch-Partenkirchen,Germany,750,7,11.1,12.1,0
2025-05-02,Oberstdorf,Germany,813,5,13.4,0,0
2025-05-02,Berchtesgaden,Germany,518,3,21.3,12.5,0
2025-05-02,Feldberg,Germany,1493,5,22.7,5.8,0
2025-05-02,Innsbruck,Austria,574,4,12.3,4.8,0
2025-05-02,St. Anton am Arlberg,Austria,1304,7,14.9,14.7,0
2025-05-02,Kitzbühel,Austria,762,6,10.7,12.8,0
2025-05-02,Salzburg,Austria,424,6,10.1,18.5,0
2025-05-02,Bad Gastein,Austria,1002,7,17.1,0,0
2025-05-02,Zermatt,Switzerland,1620,8,18.3,0,10
