Region,Country,Year,Month,Day,Elevation (m),Wind (Beaufort),Temperature (°C),Precipitation (mm),Daily Snow Depth (cm),Monthly Snow Depth (cm),Mean Snow Depth (cm),Max Snow Depth (cm),Days where AVG Temp < 0C
Geisingen,Germany,2010,6,,,,,,,0,0.0,0,0
Geisingen,Germany,2010,7,,,,,,,0,0.0,0,0
Geisingen,Germany,2010,8,,,,,,,0,0.0,0,0
Geisingen,Germany,2010,9,,,,,,,0,0.0,0,0
Geisingen,Germany,2010,10,,,,,,,0,0.0,0,0
Geisingen,Germany,2010,11,,,,,,,19,1.6,12,6
Geisingen,Germany,2010,12,,,,,,,68,7.64516129032258,38,26
Geisingen,Germany,2011,1,,,,,,,13,2.7741935483871,10,18
Geisingen,Germany,2011,2,,,,,,,8,1.28571428571429,7,10
Geisingen,Germany,2011,3,,,,,,,0,0.0,0,0
Geislingen_an_der_Steige,Germany,2000,1,,,,,,,6,1.16129032258065,6,7
Geislingen_an_der_Steige,Germany,2000,2,,,,,,,14,1.51724137931034,11,6
Geislingen_an_der_Steige,Germany,2000,3,,,,,,,0,0.0,0,0
Geislingen_an_der_Steige,Germany,2000,4,,,,,,,0,0.0,0,0
Geislingen_an_der_Steige,Germany,2000,5,,,,,,,0,0.0,0,0
Geislingen_an_der_Steige,Germany,2000,6,,,,,,,0,0.0,0,0
Geislingen_an_der_Steige,Germany,2000,7,,,,,,,0,0.0,0,0
Geislingen_an_der_Steige,Germany,2000,8,,,,,,,0,0.0,0,0
Geislingen_an_der_Steige,Germany,2000,9,,,,,,,0,0.0,0,0
Geislingen_an_der_Steige,Germany,2000,10,,,,,,,0,0.0,0,0
Geislingen_an_der_Steige,Germany,2000,11,,,,,,,0,0.0,0,0
Geislingen_an_der_Steige,Germany,2000,12,,,,,,,3,0.0967741935483871,3,1
Geislingen_an_der_Steige,Germany,2001,1,,,,,,,4,0.290322580645161,4,3
Geislingen_an_der_Steige,Germany,2001,2,,,,,,,23,1.57142857142857,15,6
Geislingen_an_der_Steige,Germany,2001,3,,,,,,,4,0.129032258064516,3,2
Geislingen_an_der_Steige,Germany,2001,4,,,,,,,2,0.0666666666666667,2,1
Geislingen_an_der_Steige,Germany,2001,5,,,,,,,0,0.0,0,0
Geislingen_an_der_Steige,Germany,2001,6,,,,,,,0,0.0,0,0
Geislingen_an_der_Steige,Germany,2001,7,,,,,,,0,0.0,0,0
Geislingen_an_der_Steige,Germany,2001,8,,,,,,,0,0.0,0,0
Geislingen_an_der_Steige,Germany,2001,9,,,,,,,0,0.0,0,0
Geislingen_an_der_Steige,Germany,2001,10,,,,,,,0,0.0,0,0
Geislingen_an_der_Steige,Germany,2001,11,,,,,,,3,0.166666666666667,3,2
Geislingen_an_der_Steige,Germany,2001,12,,,,,,,42,4.48387096774194,19,11
Geislingen_an_der_Steige,Germany,2002,1,,,,,,,0,5.25806451612903,14,19
Geislingen_an_der_Steige,Germany,2002,2,,,,,,,7,0.25,4,2
Geislingen_an_der_Steige,Germany,2002,3,,,,,,,0,0.0,0,0
Geislingen_an_der_Steige,Germany,2002,4,,,,,,,0,0.0,0,0
Geislingen_an_der_Steige,Germany,2002,5,,,,,,,0,0.0,0,0
Geislingen_an_der_Steige,Germany,2002,6,,,,,,,0,0.0,0,0
Geislingen_an_der_Steige,Germany,2002,7,,,,,,,0,0.0,0,0
Geislingen_an_der_Steige,Germany,2002,8,,,,,,,0,0.0,0,0
Geislingen_an_der_Steige,Germany,2002,9,,,,,,,0,0.0,0,0
Geislingen_an_der_Steige,Germany,2002,10,,,,,,,0,0.0,0,0
Geislingen_an_der_Steige,Germany,2002,11,,,,,,,0,0.0,0,0
Geislingen_an_der_Steige,Germany,2002,12,,,,,,,0,0.0,0,0
Geislingen_an_der_Steige,Germany,2003,1,,,,,,,34,1.45161290322581,25,7
Geislingen_an_der_Steige,Germany,2003,2,,,,,,,15,15.8928571428571,25,28
Geislingen_an_der_Steige,Germany,2003,3,,,,,,,0,1.09677419354839,11,4
Geislingen_an_der_Steige,Germany,2003,4,,,,,,,0,0.0,0,0
Geislingen_an_der_Steige,Germany,2003,5,,,,,,,0,0.0,0,0
Geislingen_an_der_Steige,Germany,2003,6,,,,,,,0,0.0,0,0
Geislingen_an_der_Steige,Germany,2003,7,,,,,,,0,0.0,0,0
Geislingen_an_der_Steige,Germany,2003,8,,,,,,,0,0.0,0,0
Geislingen_an_der_Steige,Germany,2003,9,,,,,,,0,0.0,0,0
Geislingen_an_der_Steige,Germany,2003,10,,,,,,,0,0.0,0,0
Geislingen_an_der_Steige,Germany,2003,11,,,,,,,0,0.0,0,0
Geislingen_an_der_Steige,Germany,2003,12,,,,,,,11,1.12903225806452,5,11
Geretsried,Germany,2000,3,,,,,,,9,0.290322580645161,5,2
Geretsried,Germany,2000,4,,,,,,,0,0.0,0,0
Geretsried,Germany,2000,5,,,,,,,0,0.0,0,0
Geretsried,Germany,2000,6,,,,,,,0,0.0,0,0
Geretsried,Germany,2000,7,,,,,,,0,0.0,0,0
Geretsried,Germany,2000,8,,,,,,,0,0.0,0,0
Geretsried,Germany,2000,9,,,,,,,0,0.0,0,0
Geretsried,Germany,2000,10,,,,,,,0,0.0,0,0
Geretsried,Germany,2000,11,,,,,,,0,0.0,0,0
Geretsried,Germany,2000,12,,,,,,,5,0.290322580645161,5,2
Geretsried,Germany,2001,1,,,,,,,37,12.6451612903226,27,28
Geretsried,Germany,2001,2,,,,,,,58,8.89285714285714,39,18
Geretsried,Germany,2001,3,,,,,,,7,0.903225806451613,10,5
Geretsried,Germany,2001,4,,,,,,,7,0.866666666666667,12,4
Geretsried,Germany,2001,5,,,,,,,0,0.0,0,0
Geretsried,Germany,2001,6,,,,,,,0,0.0,0,0
Geretsried,Germany,2001,7,,,,,,,0,0.0,0,0
Geretsried,Germany,2001,8,,,,,,,0,0.0,0,0
Geretsried,Germany,2001,9,,,,,,,0,0.0,0,0
Geretsried,Germany,2001,10,,,,,,,0,0.0,0,0
Geretsried,Germany,2001,11,,,,,,,22,2.3,15,11
Geretsried,Germany,2001,12,,,,,,,40,7.29032258064516,18,20
Geretsried,Germany,2002,1,,,,,,,2,3.96774193548387,8,20
Geretsried,Germany,2002,2,,,,,,,25,1.21428571428571,14,4
Geretsried,Germany,2002,3,,,,,,,6,0.354838709677419,6,2
Geretsried,Germany,2002,4,,,,,,,1,0.0333333333333333,1,1
Geretsried,Germany,2002,5,,,,,,,0,0.0,0,0
Geretsried,Germany,2002,6,,,,,,,0,0.0,0,0
Geretsried,Germany,2002,7,,,,,,,0,0.0,0,0
Geretsried,Germany,2002,8,,,,,,,0,0.0,0,0
Geretsried,Germany,2002,9,,,,,,,0,0.0,0,0
Geretsried,Germany,2002,10,,,,,,,0,0.0,0,0
Geretsried,Germany,2002,11,,,,,,,0,0.0,0,0
Geretsried,Germany,2002,12,,,,,,,1,0.032258064516129,1,1
Geretsried,Germany,2003,1,,,,,,,30,3.12903225806452,15,18
Geretsried,Germany,2003,2,,,,,,,59,31.75,43,28
Geretsried,Germany,2003,3,,,,,,,0,3.29032258064516,26,5
Geretsried,Germany,2003,4,,,,,,,5,0.166666666666667,4,2
Geretsried,Germany,2003,5,,,,,,,0,0.0,0,0
Geretsried,Germany,2003,6,,,,,,,0,0.0,0,0
Geretsried,Germany,2003,7,,,,,,,0,0.0,0,0
Geretsried,Germany,2003,8,,,,,,,0,0.0,0,0
Geretsried,Germany,2003,9,,,,,,,0,0.0,0,0
Geretsried,Germany,2003,10,,,,,,,5,0.290322580645161,5,2
Geretsried,Germany,2003,11,,,,,,,4,0.2,4,2
Geretsried,Germany,2003,12,,,,,,,20,2.29032258064516,10,16
Geretsried,Germany,2004,1,,,,,,,60,12.4838709677419,27,28
Geretsried,Germany,2004,2,,,,,,,49,6.41379310344828,20,15
Geretsried,Germany,2004,3,,,,,,,43,9.7741935483871,28,20
Geretsried,Germany,2004,4,,,,,,,2,0.0666666666666667,2,1
Geretsried,Germany,2004,5,,,,,,,0,0.0,0,0
Geretsried,Germany,2004,6,,,,,,,0,0.0,0,0
Geretsried,Germany,2004,7,,,,,,,0,0.0,0,0
Geretsried,Germany,2004,8,,,,,,,0,0.0,0,0
Geretsried,Germany,2004,9,,,,,,,0,0.0,0,0
Geretsried,Germany,2004,10,,,,,,,0,0.0,0,0
Geretsried,Germany,2004,11,,,,,,,6,0.3,5,3
Geretsried,Germany,2004,12,,,,,,,55,6.38709677419355,30,12
Geretsried,Germany,2005,1,,,,,,,48,6.54838709677419,32,10
Geretsried,Germany,2005,2,,,,,,,104,40.9642857142857,60,28
Geretsried,Germany,2005,3,,,,,,,43,24.9677419354839,62,18
Geretsried,Germany,2005,4,,,,,,,0,0.0,0,0
Geretsried,Germany,2005,5,,,,,,,0,0.0,0,0
Geretsried,Germany,2005,6,,,,,,,0,0.0,0,0
Geretsried,Germany,2005,7,,,,,,,0,0.0,0,0
Geretsried,Germany,2005,8,,,,,,,0,0.0,0,0
Geretsried,Germany,2005,9,,,,,,,0,0.0,0,0
Geretsried,Germany,2005,10,,,,,,,0,0.0,0,0
Geretsried,Germany,2005,11,,,,,,,20,3.43333333333333,14,13
Geretsried,Germany,2005,12,,,,,,,68,13.4516129032258,32,31
Geretsried,Germany,2006,1,,,,,,,34,27.5806451612903,37,31
Geretsried,Germany,2006,2,,,,,,,52,42.5,73,28
Geretsried,Germany,2006,3,,,,,,,81,43.7741935483871,85,27
Geretsried,Germany,2006,4,,,,,,,22,1.13333333333333,13,4
Geretsried,Germany,2006,5,,,,,,,0,0.0,0,0
Geretsried,Germany,2006,6,,,,,,,0,0.0,0,0
Geretsried,Germany,2006,7,,,,,,,0,0.0,0,0
Geretsried,Germany,2006,8,,,,,,,0,0.0,0,0
Geretsried,Germany,2006,9,,,,,,,0,0.0,0,0
Geretsried,Germany,2006,10,,,,,,,0,0.0,0,0
Geretsried,Germany,2006,11,,,,,,,6,0.2,3,3
Geretsried,Germany,2006,12,,,,,,,4,0.129032258064516,4,1
Geretsried,Germany,2007,1,,,,,,,24,3.67741935483871,18,9
Geretsried,Germany,2007,2,,,,,,,5,0.642857142857143,8,4
Geretsried,Germany,2007,3,,,,,,,17,0.612903225806452,10,4
Geretsried,Germany,2007,4,,,,,,,5,0.166666666666667,5,1
Geretsried,Germany,2007,5,,,,,,,0,0.0,0,0
Geretsried,Germany,2007,6,,,,,,,0,0.0,0,0
Geretsried,Germany,2007,7,,,,,,,0,0.0,0,0
Geretsried,Germany,2007,8,,,,,,,0,0.0,0,0
Geretsried,Germany,2007,9,,,,,,,0,0.0,0,0
Geretsried,Germany,2007,10,,,,,,,2,0.0645161290322581,2,1
Geretsried,Germany,2007,11,,,,,,,37,4.1,17,14
Geretsried,Germany,2007,12,,,,,,,21,5.7741935483871,12,21
Geretsried,Germany,2008,1,,,,,,,14,7.61290322580645,24,19
Geretsried,Germany,2008,2,,,,,,,3,0.103448275862069,3,1
Geretsried,Germany,2008,3,,,,,,,33,1.2258064516129,13,6
Geretsried,Germany,2008,4,,,,,,,3,0.1,3,1
Geretsried,Germany,2008,5,,,,,,,0,0.0,0,0
Geretsried,Germany,2008,6,,,,,,,0,0.0,0,0
Geretsried,Germany,2008,7,,,,,,,0,0.0,0,0
Geretsried,Germany,2008,8,,,,,,,0,0.0,0,0
Geretsried,Germany,2008,9,,,,,,,0,0.0,0,0
Geretsried,Germany,2008,10,,,,,,,0,0.0,0,0
Geretsried,Germany,2008,11,,,,,,,10,0.866666666666667,8,5
Geretsried,Germany,2008,12,,,,,,,17,1.80645161290323,10,9
Geretsried,Germany,2009,1,,,,,,,26,7.93548387096774,16,29
Geretsried,Germany,2009,2,,,,,,,111,24.0,51,23
Geretsried,Germany,2009,3,,,,,,,37,11.0322580645161,37,14
Geretsried,Germany,2009,4,,,,,,,0,0.0,0,0
Geretsried,Germany,2009,5,,,,,,,0,0.0,0,0
Geretsried,Germany,2009,6,,,,,,,0,0.0,0,0
Geretsried,Germany,2009,7,,,,,,,0,0.0,0,0
Geretsried,Germany,2009,8,,,,,,,0,0.0,0,0
Geretsried,Germany,2009,9,,,,,,,0,0.0,0,0
Geretsried,Germany,2009,10,,,,,,,0,0.0,0,0
Geretsried,Germany,2009,11,,,,,,,0,0.0,0,0
Geretsried,Germany,2009,12,,,,,,,32,6.48387096774194,23,17
Geretsried,Germany,2010,1,,,,,,,54,12.2903225806452,27,30
Geretsried,Germany,2010,2,,,,,,,32,19.25,30,26
Geretsried,Germany,2010,3,,,,,,,17,1.32258064516129,8,8
Geretsried,Germany,2010,4,,,,,,,0,0.0,0,0
Geretsried,Germany,2010,5,,,,,,,0,0.0,0,0
Geretsried,Germany,2010,6,,,,,,,0,0.0,0,0
Geretsried,Germany,2010,7,,,,,,,0,0.0,0,0
Geretsried,Germany,2010,8,,,,,,,0,0.0,0,0
Geretsried,Germany,2010,9,,,,,,,0,0.0,0,0
Geretsried,Germany,2010,10,,,,,,,0,0.0,0,0
Geretsried,Germany,2010,11,,,,,,,16,1.33333333333333,13,5
Geretsried,Germany,2010,12,,,,,,,82,17.1935483870968,30,31
Geretsried,Germany,2011,1,,,,,,,40,10.6129032258065,25,25
Geretsried,Germany,2011,2,,,,,,,9,3.89285714285714,15,11
Geretsried,Germany,2011,3,,,,,,,0,0.0,0,0
Geretsried,Germany,2011,4,,,,,,,0,0.0,0,0
Geretsried,Germany,2011,5,,,,,,,0,0.0,0,0
Geretsried,Germany,2011,6,,,,,,,0,0.0,0,0
Geretsried,Germany,2011,7,,,,,,,0,0.0,0,0
Geretsried,Germany,2011,8,,,,,,,0,0.0,0,0
Geretsried,Germany,2011,9,,,,,,,0,0.0,0,0
Geretsried,Germany,2011,10,,,,,,,0,0.0,0,0
Geretsried,Germany,2011,11,,,,,,,0,0.0,0,0
Geretsried,Germany,2011,12,,,,,,,32,2.54838709677419,20,10
Geretsried,Germany,2012,1,,,,,,,47,4.70967741935484,17,14
Geretsried,Germany,2012,2,,,,,,,43,15.448275862069,35,29
Geretsried,Germany,2012,3,,,,,,,0,0.0,0,0
Geretsried,Germany,2012,4,,,,,,,2,0.0666666666666667,2,1
Geretsried,Germany,2012,5,,,,,,,0,0.0,0,0
Geretsried,Germany,2012,6,,,,,,,0,0.0,0,0
Geretsried,Germany,2012,7,,,,,,,0,0.0,0,0
Geretsried,Germany,2012,8,,,,,,,0,0.0,0,0
Geretsried,Germany,2012,9,,,,,,,0,0.0,0,0
Geretsried,Germany,2012,10,,,,,,,15,0.709677419354839,11,2
Geretsried,Germany,2012,11,,,,,,,7,0.233333333333333,7,1
Geretsried,Germany,2012,12,,,,,,,77,12.7741935483871,41,22
Geretsried,Germany,2013,1,,,,,,,52,9.16129032258065,31,20
Geretsried,Germany,2013,2,,,,,,,105,16.8571428571429,34,25
Geretsried,Germany,2013,3,,,,,,,24,3.0,15,14
Geretsried,Germany,2013,4,,,,,,,4,0.133333333333333,4,1
Geretsried,Germany,2013,5,,,,,,,0,0.0,0,0
Geretsried,Germany,2013,6,,,,,,,0,0.0,0,0
Geretsried,Germany,2013,7,,,,,,,0,0.0,0,0
Geretsried,Germany,2013,8,,,,,,,0,0.0,0,0
Geretsried,Germany,2013,9,,,,,,,0,0.0,0,0
Geretsried,Germany,2013,10,,,,,,,15,0.483870967741936,15,1
Geretsried,Germany,2013,11,,,,,,,10,1.06666666666667,7,6
Geretsried,Germany,2013,12,,,,,,,2,0.129032258064516,2,2
Geretsried,Germany,2014,1,,,,,,,18,1.38709677419355,8,13
Geretsried,Germany,2014,2,,,,,,,2,0.535714285714286,4,5
Geretsried,Germany,2014,3,,,,,,,14,0.645161290322581,13,3
Geretsried,Germany,2014,4,,,,,,,0,0.0,0,0
Geretsried,Germany,2014,5,,,,,,,0,0.0,0,0
Geretsried,Germany,2014,6,,,,,,,0,0.0,0,0
Geretsried,Germany,2014,7,,,,,,,0,0.0,0,0
Geretsried,Germany,2014,8,,,,,,,0,0.0,0,0
Geretsried,Germany,2014,9,,,,,,,0,0.0,0,0
Geretsried,Germany,2014,10,,,,,,,0,0.0,0,0
Geretsried,Germany,2014,11,,,,,,,8,0.266666666666667,8,1
Geretsried,Germany,2014,12,,,,,,,55,2.96774193548387,39,6
Geretsried,Germany,2015,1,,,,,,,55,9.12903225806452,30,22
Geretsried,Germany,2015,2,,,,,,,18,13.5714285714286,32,24
Geretsried,Germany,2015,3,,,,,,,3,2.67741935483871,15,8
Geretsried,Germany,2015,4,,,,,,,3,0.1,3,1
Geretsried,Germany,2015,5,,,,,,,0,0.0,0,0
Geretsried,Germany,2015,6,,,,,,,0,0.0,0,0
Geretsried,Germany,2015,7,,,,,,,0,0.0,0,0
Geretsried,Germany,2015,8,,,,,,,0,0.0,0,0
Geretsried,Germany,2015,9,,,,,,,0,0.0,0,0
Geretsried,Germany,2015,10,,,,,,,0,0.0,0,0
Geretsried,Germany,2015,11,,,,,,,18,1.06666666666667,13,6
Geretsried,Germany,2015,12,,,,,,,0,0.0,0,0
Geretsried,Germany,2016,1,,,,,,,43,5.06451612903226,22,15
Geretsried,Germany,2016,2,,,,,,,21,1.0,9,4
Geretsried,Germany,2016,3,,,,,,,49,2.67741935483871,18,9
Geretsried,Germany,2016,4,,,,,,,4,0.133333333333333,4,1
Geretsried,Germany,2016,5,,,,,,,0,0.0,0,0
Geretsried,Germany,2016,6,,,,,,,0,0.0,0,0
Geretsried,Germany,2016,7,,,,,,,0,0.0,0,0
Geretsried,Germany,2016,8,,,,,,,0,0.0,0,0
Geretsried,Germany,2016,9,,,,,,,0,0.0,0,0
Geretsried,Germany,2016,10,,,,,,,0,0.0,0,0
Geretsried,Germany,2016,11,,,,,,,0,0.233333333333333,3,3
Geretsried,Germany,2016,12,,,,,,,1,0.032258064516129,1,1
Geretsried,Germany,2017,1,,,,,,,65,18.6451612903226,32,29
Geretsried,Germany,2017,2,,,,,,,2,1.64285714285714,13,7
Geretsried,Germany,2017,3,,,,,,,0,0.0,0,0
Geretsried,Germany,2017,4,,,,,,,7,0.233333333333333,5,3
Geretsried,Germany,2017,5,,,,,,,0,0.0,0,0
Geretsried,Germany,2017,6,,,,,,,0,0.0,0,0
Geretsried,Germany,2017,7,,,,,,,0,0.0,0,0
Geretsried,Germany,2017,8,,,,,,,0,0.0,0,0
Geretsried,Germany,2017,9,,,,,,,0,0.0,0,0
Geretsried,Germany,2017,10,,,,,,,0,0.0,0,0
Geretsried,Germany,2017,11,,,,,,,7,0.233333333333333,7,1
Geretsried,Germany,2017,12,,,,,,,49,4.96774193548387,27,22
Geretsried,Germany,2018,1,,,,,,,36,2.61290322580645,20,11
Geretsried,Germany,2018,2,,,,,,,26,3.21428571428571,8,19
Geretsried,Germany,2018,3,,,,,,,9,0.67741935483871,4,6
Geretsried,Germany,2018,4,,,,,,,0,0.0,0,0
Geretsried,Germany,2018,5,,,,,,,0,0.0,0,0
Geretsried,Germany,2018,6,,,,,,,0,0.0,0,0
Geretsried,Germany,2018,7,,,,,,,0,0.0,0,0
Geretsried,Germany,2018,8,,,,,,,0,0.0,0,0
Geretsried,Germany,2018,9,,,,,,,0,0.0,0,0
Geretsried,Germany,2018,10,,,,,,,0,0.0,0,0
Geretsried,Germany,2018,11,,,,,,,7,0.433333333333333,7,3
Geretsried,Germany,2018,12,,,,,,,10,0.838709677419355,5,9
Gerstetten,Germany,2000,1,,,,,,,29,6.25806451612903,24,16
Gerstetten,Germany,2000,2,,,,,,,22,2.0,12,9
Gerstetten,Germany,2000,3,,,,,,,27,1.32258064516129,15,9
Gerstetten,Germany,2000,4,,,,,,,0,0.0,0,0
Gerstetten,Germany,2000,5,,,,,,,0,0.0,0,0
Gerstetten,Germany,2000,6,,,,,,,0,0.0,0,0
Gerstetten,Germany,2000,7,,,,,,,0,0.0,0,0
Gerstetten,Germany,2000,8,,,,,,,0,0.0,0,0
Gerstetten,Germany,2000,9,,,,,,,0,0.0,0,0
Gerstetten,Germany,2000,10,,,,,,,0,0.0,0,0
Gerstetten,Germany,2000,11,,,,,,,0,0.0,0,0
Gerstetten,Germany,2000,12,,,,,,,11,0.451612903225806,5,4
Gerstetten,Germany,2001,1,,,,,,,8,0.580645161290323,5,8
Gerstetten,Germany,2001,2,,,,,,,36,2.35714285714286,22,12
Gerstetten,Germany,2001,3,,,,,,,16,0.67741935483871,10,5
Gerstetten,Germany,2001,4,,,,,,,14,0.566666666666667,5,5
Gerstetten,Germany,2001,5,,,,,,,0,0.0,0,0
Gerstetten,Germany,2001,6,,,,,,,0,0.0,0,0
Gerstetten,Germany,2001,7,,,,,,,0,0.0,0,0
Gerstetten,Germany,2001,8,,,,,,,0,0.0,0,0
Gerstetten,Germany,2001,9,,,,,,,0,0.0,0,0
Gerstetten,Germany,2001,10,,,,,,,0,0.0,0,0
Gerstetten,Germany,2001,11,,,,,,,17,1.06666666666667,12,5
Gerstetten,Germany,2001,12,,,,,,,109,14.7096774193548,60,18
Gerstetten,Germany,2002,1,,,,,,,2,17.1290322580645,30,22
Gerstetten,Germany,2002,2,,,,,,,26,1.25,15,6
Gerstetten,Germany,2002,3,,,,,,,4,0.129032258064516,2,3
Gerstetten,Germany,2002,4,,,,,,,0,0.0,0,0
Gerstetten,Germany,2002,5,,,,,,,0,0.0,0,0
Gerstetten,Germany,2002,6,,,,,,,0,0.0,0,0
Gerstetten,Germany,2002,7,,,,,,,0,0.0,0,0
Gerstetten,Germany,2002,8,,,,,,,0,0.0,0,0
Gerstetten,Germany,2002,9,,,,,,,3,0.1,3,1
Gerstetten,Germany,2002,10,,,,,,,0,0.0,0,0
Gerstetten,Germany,2002,11,,,,,,,0,0.0,0,0
Gerstetten,Germany,2002,12,,,,,,,0,0.0,0,0
Gerstetten,Germany,2003,1,,,,,,,45,4.0,25,25
Gerstetten,Germany,2003,2,,,,,,,36,20.9285714285714,35,28
Gerstetten,Germany,2003,3,,,,,,,0,0.419354838709677,8,2
Gerstetten,Germany,2003,4,,,,,,,3,0.1,2,2
Gerstetten,Germany,2003,5,,,,,,,0,0.0,0,0
Gerstetten,Germany,2003,6,,,,,,,0,0.0,0,0
Gerstetten,Germany,2003,7,,,,,,,0,0.0,0,0
Gerstetten,Germany,2003,8,,,,,,,0,0.0,0,0
Gerstetten,Germany,2003,9,,,,,,,0,0.0,0,0
Gerstetten,Germany,2003,10,,,,,,,0,0.0,0,0
Gerstetten,Germany,2003,11,,,,,,,0,0.0,0,0
Gerstetten,Germany,2003,12,,,,,,,23,2.83870967741936,10,14
Gerstetten,Germany,2004,1,,,,,,,49,7.09677419354839,22,24
Gerstetten,Germany,2004,2,,,,,,,30,2.96551724137931,12,14
Gerstetten,Germany,2004,3,,,,,,,10,0.774193548387097,5,8
Gerstetten,Germany,2004,4,,,,,,,1,0.0333333333333333,1,1
Gerstetten,Germany,2004,5,,,,,,,0,0.0,0,0
Gerstetten,Germany,2004,6,,,,,,,0,0.0,0,0
Gerstetten,Germany,2004,7,,,,,,,0,0.0,0,0
Gerstetten,Germany,2004,8,,,,,,,0,0.0,0,0
Gerstetten,Germany,2004,9,,,,,,,0,0.0,0,0
Gerstetten,Germany,2004,10,,,,,,,0,0.0,0,0
Gerstetten,Germany,2004,11,,,,,,,5,0.3,3,4
Gerstetten,Germany,2004,12,,,,,,,48,5.38709677419355,20,12
Gerstetten,Germany,2005,1,,,,,,,28,3.83870967741936,15,14
Gerstetten,Germany,2005,2,,,,,,,97,23.25,40,27
Gerstetten,Germany,2005,3,,,,,,,54,18.2258064516129,42,18
Gerstetten,Germany,2005,4,,,,,,,0,0.0,0,0
Gerstetten,Germany,2005,5,,,,,,,0,0.0,0,0
Gerstetten,Germany,2005,6,,,,,,,0,0.0,0,0
Gerstetten,Germany,2005,7,,,,,,,0,0.0,0,0
Gerstetten,Germany,2005,8,,,,,,,0,0.0,0,0
Gerstetten,Germany,2005,9,,,,,,,0,0.0,0,0
Gerstetten,Germany,2005,10,,,,,,,0,0.0,0,0
Gerstetten,Germany,2005,11,,,,,,,14,2.86666666666667,8,13
Gerstetten,Germany,2005,12,,,,,,,54,6.2258064516129,20,21
Gerstetten,Germany,2006,1,,,,,,,10,7.12903225806452,10,31
Gerstetten,Germany,2006,2,,,,,,,50,12.6428571428571,40,24
Gerstetten,Germany,2006,3,,,,,,,64,11.0,40,21
Gerstetten,Germany,2006,4,,,,,,,23,0.933333333333333,10,4
Gerstetten,Germany,2006,5,,,,,,,0,0.0,0,0
Gerstetten,Germany,2006,6,,,,,,,0,0.0,0,0
Gerstetten,Germany,2006,7,,,,,,,0,0.0,0,0
Gerstetten,Germany,2006,8,,,,,,,0,0.0,0,0
Gerstetten,Germany,2006,9,,,,,,,0,0.0,0,0
Gerstetten,Germany,2006,10,,,,,,,0,0.0,0,0
Gerstetten,Germany,2006,11,,,,,,,1,0.0333333333333333,1,1
Gerstetten,Germany,2006,12,,,,,,,0,0.0,0,0
Gerstetten,Germany,2007,1,,,,,,,36,3.35483870967742,20,9
Gerstetten,Germany,2007,2,,,,,,,1,0.0357142857142857,1,1
Gerstetten,Germany,2007,3,,,,,,,16,0.612903225806452,10,5
Gerstetten,Germany,2007,4,,,,,,,0,0.0,0,0
Gerstetten,Germany,2007,5,,,,,,,0,0.0,0,0
Gerstetten,Germany,2007,6,,,,,,,0,0.0,0,0
Gerstetten,Germany,2007,7,,,,,,,0,0.0,0,0
Gerstetten,Germany,2007,8,,,,,,,0,0.0,0,0
Gerstetten,Germany,2007,9,,,,,,,0,0.0,0,0
Gerstetten,Germany,2007,10,,,,,,,3,0.0967741935483871,2,2
Gerstetten,Germany,2007,11,,,,,,,32,3.6,15,14
Gerstetten,Germany,2007,12,,,,,,,2,0.129032258064516,1,4
Gerstetten,Germany,2008,1,,,,,,,3,0.451612903225806,3,6
Gerstetten,Germany,2008,2,,,,,,,1,0.0344827586206897,1,1
Gerstetten,Germany,2008,3,,,,,,,37,3.87096774193548,20,9
Gerstetten,Germany,2008,4,,,,,,,2,0.0666666666666667,2,1
Gerstetten,Germany,2008,5,,,,,,,0,0.0,0,0
Gerstetten,Germany,2008,6,,,,,,,0,0.0,0,0
Gerstetten,Germany,2008,7,,,,,,,0,0.0,0,0
Gerstetten,Germany,2008,8,,,,,,,0,0.0,0,0
Gerstetten,Germany,2008,9,,,,,,,0,0.0,0,0
Gerstetten,Germany,2008,10,,,,,,,3,0.129032258064516,3,2
Gerstetten,Germany,2008,11,,,,,,,16,2.06666666666667,12,9
Gerstetten,Germany,2008,12,,,,,,,35,6.29032258064516,22,18
Gerstetten,Germany,2009,1,,,,,,,12,3.19354838709677,10,26
Gerstetten,Germany,2009,2,,,,,,,50,8.42857142857143,20,21
Gerstetten,Germany,2009,3,,,,,,,37,2.29032258064516,12,11
Gerstetten,Germany,2009,4,,,,,,,0,0.0,0,0
Gerstetten,Germany,2009,5,,,,,,,0,0.0,0,0
Gerstetten,Germany,2009,6,,,,,,,0,0.0,0,0
Gerstetten,Germany,2009,7,,,,,,,0,0.0,0,0
Gerstetten,Germany,2009,8,,,,,,,0,0.0,0,0
Gerstetten,Germany,2009,9,,,,,,,0,0.0,0,0
Gerstetten,Germany,2009,10,,,,,,,0,0.0,0,0
Gerstetten,Germany,2009,11,,,,,,,2,0.0666666666666667,2,1
Gerstetten,Germany,2009,12,,,,,,,26,1.96774193548387,10,16
Gerstetten,Germany,2010,1,,,,,,,68,12.5161290322581,40,30
Gerstetten,Germany,2010,2,,,,,,,41,23.2142857142857,45,27
Gerstetten,Germany,2010,3,,,,,,,35,4.70967741935484,20,12
Gerstetten,Germany,2010,4,,,,,,,1,0.0333333333333333,1,1
Gerstetten,Germany,2010,5,,,,,,,0,0.0,0,0
Gerstetten,Germany,2010,6,,,,,,,0,0.0,0,0
Gerstetten,Germany,2010,7,,,,,,,0,0.0,0,0
